City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Jian,CN,27.1172,114.9793,65.57,71,58,8.75,broken clouds
1,Salima,MW,-13.7804,34.4587,90.37,19,2,3.36,clear sky
2,Dikson,RU,73.5069,80.5464,31.33,70,100,5.01,overcast clouds
3,Punta Arenas,CL,-53.15,-70.9167,46.51,61,75,11.5,broken clouds
4,Jizan,SA,17.3333,42.6667,92.34,49,43,12.08,scattered clouds
5,Longyearbyen,SJ,78.2186,15.6401,39.04,75,20,17.27,few clouds
6,Pandan,PH,14.0453,124.1694,80.15,87,96,7.74,overcast clouds
7,Riberalta,BO,-10.9833,-66.1,86.2,70,43,4.61,scattered clouds
8,Tuktoyaktuk,CA,69.4541,-133.0374,28.4,100,100,12.66,fog
9,Safaga,EG,26.7292,33.9365,87.4,53,8,10.18,clear sky
10,Poya,NC,-21.35,165.15,67.77,73,56,2.84,broken clouds
11,Angoche,MZ,-16.2325,39.9086,78.01,74,0,11.59,clear sky
12,Cabo San Lucas,MX,22.8909,-109.9124,82.51,73,5,5.91,clear sky
13,Adrar,MR,20.5022,-10.0711,104.95,9,3,15.5,clear sky
14,Port Alfred,ZA,-33.5906,26.891,67.17,84,100,5.99,overcast clouds
15,Sao Filipe,CV,14.8961,-24.4956,80.15,76,57,3.89,broken clouds
16,Qaanaaq,GL,77.484,-69.3632,9.37,71,95,7.87,overcast clouds
17,Halifax,CA,44.6453,-63.5724,64.35,85,75,11.5,broken clouds
18,Touros,BR,-5.1989,-35.4608,86.25,58,2,17.85,clear sky
19,Vaini,TO,-21.2,-175.2,73.56,94,100,4.61,overcast clouds
20,Young,UY,-32.6833,-57.6333,71.11,40,59,15.3,broken clouds
21,Mundo Nuevo,MX,18.7,-95.5,76.55,83,31,4.25,scattered clouds
22,Ilo,PE,-17.6394,-71.3375,61.66,72,100,11.5,overcast clouds
23,Rikitea,PF,-23.1203,-134.9692,69.03,58,67,21.3,broken clouds
24,Albany,US,42.6001,-73.9662,50.92,96,99,5.35,moderate rain
25,Vostok,RU,46.4856,135.8833,29.71,81,100,6.53,light snow
26,Port Lincoln,AU,-34.7333,135.8667,55.4,93,3,7.63,clear sky
27,Coos Bay,US,43.3665,-124.2179,58.98,100,100,5.75,overcast clouds
28,Provideniya,RU,64.3833,-173.3,38.93,95,100,12.62,light rain
29,Abu Dhabi,AE,24.4667,54.3667,91.42,69,0,9.22,clear sky
30,Dauphin,CA,51.1494,-100.0502,55.54,76,0,16.11,clear sky
31,Robore,BO,-18.3333,-59.75,93.29,49,23,23.02,smoke
32,Mataura,NZ,-46.1927,168.8643,34.48,83,100,6.98,light snow
33,Rundu,NA,-17.9333,19.7667,100.35,5,0,12.03,clear sky
34,Rovenki,UA,48.0833,39.3776,55.09,55,35,8.12,scattered clouds
35,Hobart,AU,-42.8794,147.3294,50.25,71,100,9.22,overcast clouds
36,Ushuaia,AR,-54.8,-68.3,46.06,61,75,5.75,broken clouds
37,Ukiah,US,39.1502,-123.2078,51.15,87,0,0.0,clear sky
38,Krasnogorskoye,RU,52.2953,86.1979,35.8,98,100,5.82,light rain
39,Cidreira,BR,-30.1811,-50.2056,65.17,68,0,12.57,clear sky
40,Husavik,IS,66.0449,-17.3389,36.82,97,100,28.39,overcast clouds
41,Souillac,MU,-20.5167,57.5167,73.78,68,40,9.22,scattered clouds
42,Port Elizabeth,ZA,-33.918,25.5701,66.49,82,20,19.57,few clouds
43,Yellowknife,CA,62.456,-114.3525,30.72,74,75,5.75,broken clouds
44,Amot,NO,59.5714,7.9877,53.76,94,100,11.03,light rain
45,Pisco,PE,-13.7,-76.2167,61.02,82,100,6.91,overcast clouds
46,Clyde River,CA,70.4692,-68.5914,26.83,74,100,21.85,overcast clouds
47,Bluff,NZ,-46.6,168.3333,34.81,64,90,23.26,overcast clouds
48,Chuy,UY,-33.6971,-53.4616,68.2,54,18,13.18,few clouds
49,Cape Town,ZA,-33.9258,18.4232,69.1,49,40,10.36,scattered clouds
50,Barrow,US,71.2906,-156.7887,30.76,97,83,17.56,broken clouds
51,Narsaq,GL,60.9167,-46.05,35.56,98,100,13.65,light rain
52,Lawrence,US,38.9717,-95.2353,67.24,53,100,8.19,overcast clouds
53,Constitucion,CL,-35.3333,-72.4167,58.37,63,3,5.91,clear sky
54,Zakharovo,RU,54.366,39.2792,45.3,83,92,8.97,overcast clouds
55,Callaguip,PH,18.0714,120.4867,81.18,77,15,4.83,few clouds
56,Nikolskoye,RU,59.7035,30.7861,49.91,91,94,4.14,overcast clouds
57,Mabaruma,GY,8.2,-59.7833,84.83,69,100,4.07,light rain
58,Mar Del Plata,AR,-38.0023,-57.5575,62.62,72,75,12.66,broken clouds
59,Dawei,MM,14.0833,98.2,77.16,91,100,3.04,overcast clouds
60,Hermanus,ZA,-34.4187,19.2345,65.8,67,1,13.35,clear sky
61,Cherskiy,RU,68.75,161.3,22.69,80,100,8.21,overcast clouds
62,Kapaa,US,22.0752,-159.319,71.1,78,5,1.01,clear sky
63,Atuona,PF,-9.8,-139.0333,76.57,70,92,18.97,overcast clouds
64,Bara,NG,10.3744,10.7288,89.49,46,72,3.85,broken clouds
65,Adolfo Lopez Mateos,MX,28.4667,-107.3,51.93,71,98,1.72,overcast clouds
66,Hithadhoo,MV,-0.6,73.0833,82.76,74,100,17.43,overcast clouds
67,Ponta Do Sol,PT,32.6667,-17.1,80.71,78,91,1.81,overcast clouds
68,Saldanha,ZA,-33.0117,17.9442,68.05,64,81,11.25,broken clouds
69,Castro,BR,-24.7911,-50.0119,75.02,55,17,1.77,few clouds
70,Mana,GF,5.6592,-53.7767,86.63,61,6,11.54,clear sky
71,Tocopilla,CL,-22.092,-70.1979,64.58,58,2,9.64,clear sky
72,Mareeba,AU,-17.0,145.4333,68.72,88,36,2.59,scattered clouds
73,Romny,UA,50.751,33.4747,49.01,80,80,10.67,broken clouds
74,Camacha,PT,33.0833,-16.3333,72.82,60,40,16.11,scattered clouds
75,Talnakh,RU,69.4865,88.3972,31.21,96,75,6.22,broken clouds
76,Margate,GB,51.3813,1.3862,63.9,78,100,8.99,overcast clouds
77,Victoria,HK,22.2855,114.1577,84.38,77,9,15.01,clear sky
78,Paita,PE,-5.0892,-81.1144,68.45,67,20,11.74,few clouds
79,Alpena,US,45.0617,-83.4327,66.45,77,0,4.61,clear sky
80,Westport,US,41.1415,-73.3579,59.09,90,100,12.66,overcast clouds
81,Bengkulu,ID,-3.8004,102.2655,76.89,84,100,3.31,moderate rain
82,Ordynskoye,RU,54.3656,81.8994,43.74,98,100,4.05,light rain
83,Bethel,US,41.3712,-73.414,57.54,88,100,5.99,overcast clouds
84,Mount Gambier,AU,-37.8333,140.7667,55.31,100,100,14.97,overcast clouds
85,Carnarvon,AU,-24.8667,113.6333,66.0,60,28,23.17,scattered clouds
86,Vargashi,RU,55.3556,65.8467,46.8,37,100,8.34,overcast clouds
87,Busselton,AU,-33.65,115.3333,52.16,64,55,12.24,broken clouds
88,Shiraz,IR,29.6036,52.5388,85.44,14,20,0.0,few clouds
89,Thompson,CA,55.7435,-97.8558,32.16,86,100,16.11,overcast clouds
90,Grindavik,IS,63.8424,-22.4338,46.87,66,75,19.57,broken clouds
91,Luderitz,NA,-26.6481,15.1594,65.34,59,5,23.98,clear sky
92,Faya,SA,18.3851,42.4509,75.72,31,51,7.61,broken clouds
93,Meulaboh,ID,4.1363,96.1285,75.43,93,100,7.67,light rain
94,Vuktyl,RU,63.8567,57.3094,46.69,74,100,9.84,overcast clouds
95,Lavrentiya,RU,65.5833,-171.0,37.35,90,100,12.66,overcast clouds
96,Cayenne,GF,4.9333,-52.3333,89.64,55,75,11.5,broken clouds
97,Khani,GE,41.9563,42.9566,58.57,98,100,2.89,overcast clouds
98,Yershichi,RU,53.6725,32.7542,46.98,89,92,8.9,overcast clouds
99,Srednekolymsk,RU,67.45,153.6833,21.79,90,100,22.95,overcast clouds
100,Auki,SB,-8.7676,160.7034,76.75,80,98,4.27,overcast clouds
101,Algiers,DZ,36.7525,3.042,75.02,57,75,8.05,broken clouds
102,Ayan,RU,56.45,138.1667,32.41,53,100,15.9,overcast clouds
103,Tiksi,RU,71.6872,128.8694,25.72,90,100,20.11,light snow
104,Labytnangi,RU,66.6572,66.4183,35.47,88,46,4.97,scattered clouds
105,Padang,ID,-0.9492,100.3543,78.85,89,88,5.26,overcast clouds
106,Labuhan,ID,-6.8844,112.2051,78.58,82,100,8.99,overcast clouds
107,Butaritari,KI,3.0707,172.7902,82.31,70,34,18.7,scattered clouds
108,Saint-Philippe,RE,-21.3585,55.7679,72.99,76,12,10.36,few clouds
109,Chokurdakh,RU,70.6333,147.9167,16.48,97,98,2.39,overcast clouds
110,Yar-Sale,RU,66.8333,70.8333,34.92,82,68,3.89,broken clouds
111,Richards Bay,ZA,-28.783,32.0377,75.36,75,2,16.8,clear sky
112,East London,ZA,-33.0153,27.9116,70.74,78,0,6.91,clear sky
113,Nushki,PK,29.5542,66.0215,77.07,9,0,2.75,clear sky
114,Bilibino,RU,68.0546,166.4372,21.09,86,100,7.18,overcast clouds
115,Palauig,PH,15.435,119.9045,81.0,80,75,3.89,broken clouds
116,Avera,US,33.194,-82.5271,67.55,26,0,3.58,clear sky
117,Bathsheba,BB,13.2167,-59.5167,86.61,70,40,27.63,scattered clouds
118,New Norfolk,AU,-42.7826,147.0587,49.91,65,100,4.0,overcast clouds
119,Pendleton,US,45.6721,-118.7886,68.58,71,0,4.61,clear sky
120,Jumla,NP,29.2747,82.1838,56.3,93,100,4.9,overcast clouds
121,Tilichiki,RU,60.4667,166.1,34.36,91,100,14.09,snow
122,Manadhoo,MV,5.7667,73.3833,81.27,78,75,17.43,broken clouds
123,Khatanga,RU,71.9667,102.5,19.99,97,100,5.84,overcast clouds
124,Mikhaylovka,RU,50.06,43.2379,59.79,54,60,7.14,broken clouds
125,Codrington,AU,-38.2667,141.9667,53.38,90,100,18.77,overcast clouds
126,Hanzhong,CN,33.0728,107.0303,49.91,96,100,3.06,overcast clouds
127,Limoux,FR,42.9167,2.1667,74.7,58,7,8.99,clear sky
128,Ribeira Grande,PT,38.5167,-28.7,70.2,78,75,13.8,broken clouds
129,Nassau,US,40.7507,-73.5829,59.88,88,100,13.8,mist
130,Gat,IL,31.61,34.7642,85.41,100,0,11.65,clear sky
131,Arraial Do Cabo,BR,-22.9661,-42.0278,73.26,78,100,8.05,overcast clouds
132,Inhambane,MZ,-23.865,35.3833,82.38,69,0,14.0,clear sky
133,Trelew,AR,-43.249,-65.3051,65.68,31,0,10.13,clear sky
134,Klaksvik,FO,62.2266,-6.589,47.32,82,100,27.76,light rain
135,Kodiak,US,57.79,-152.4072,53.11,82,100,21.85,moderate rain
136,Nanortalik,GL,60.1432,-45.2371,37.36,92,99,18.25,light rain
137,Kudahuvadhoo,MV,2.6708,72.8944,81.7,77,100,18.21,overcast clouds
138,Hilo,US,19.7297,-155.09,80.28,98,2,2.06,clear sky
139,Kavaratti,IN,10.5669,72.642,81.72,77,95,15.61,overcast clouds
140,Estreito,BR,-5.7833,-43.25,102.6,20,0,3.87,clear sky
141,Puerto Ayora,EC,-0.7393,-90.3518,69.76,94,84,5.99,broken clouds
142,Taltal,CL,-25.4,-70.4833,61.36,60,0,6.76,clear sky
143,Praia Da Vitoria,PT,38.7333,-27.0667,70.75,94,75,17.96,light intensity drizzle
144,El Dorado,US,38.7666,-120.5177,68.68,48,0,3.0,clear sky
145,Brae,GB,60.3964,-1.353,51.85,71,66,24.05,broken clouds
146,Saumur,FR,47.3333,-0.25,72.03,67,0,19.48,clear sky
147,Avarua,CK,-21.2078,-159.775,73.45,78,75,13.8,broken clouds
148,Karratha,AU,-20.7377,116.8463,74.52,61,11,15.03,few clouds
149,Seguin,US,29.5688,-97.9647,80.4,70,0,1.01,clear sky
150,Kendari,ID,-3.945,122.4989,76.44,91,100,1.77,overcast clouds
151,Sinnamary,GF,5.3833,-52.95,85.98,62,14,10.87,few clouds
152,Durango,MX,24.8333,-104.8333,59.97,70,59,0.94,broken clouds
153,Tymovskoye,RU,50.8456,142.655,27.12,90,75,4.45,broken clouds
154,Antigonish,CA,45.6169,-61.9986,62.82,84,41,4.0,scattered clouds
155,Jamestown,US,42.097,-79.2353,59.52,83,0,1.01,clear sky
156,Xuddur,SO,4.1213,43.8894,80.26,57,88,5.95,light rain
157,Komsomolskiy,UZ,40.4272,71.7189,66.92,19,100,6.91,overcast clouds
158,Lagoa,PT,39.05,-27.9833,68.67,82,100,21.47,overcast clouds
159,Gasa,PS,31.5,34.4667,82.89,62,0,11.54,clear sky
160,Pevek,RU,69.7008,170.3133,27.7,67,100,9.4,overcast clouds
161,Portland,US,45.5234,-122.6762,59.41,94,100,3.44,overcast clouds
162,Bredasdorp,ZA,-34.5322,20.0403,65.59,50,26,17.34,scattered clouds
163,Aykhal,RU,66.0,111.5,23.56,95,100,14.34,light snow
164,Lebu,CL,-37.6167,-73.65,54.63,72,20,4.72,few clouds
165,Rio Grande,BR,-32.035,-52.0986,73.51,67,0,14.34,clear sky
166,Mayumba,GA,-3.432,10.6554,77.74,83,96,9.57,overcast clouds
167,Berlin,DE,52.5244,13.4105,69.17,64,0,18.41,clear sky
168,Poum,NC,-20.2333,164.0167,73.69,63,27,14.32,scattered clouds
169,Shenjiamen,CN,29.9576,122.298,68.05,69,100,14.14,overcast clouds
170,Pontes E Lacerda,BR,-15.2261,-59.3353,96.93,33,79,9.51,broken clouds
171,Dhidhdhoo,MV,6.8833,73.1,81.54,78,89,16.17,overcast clouds
172,Astoria,US,46.1879,-123.8313,57.47,96,100,0.0,mist
173,Faanui,PF,-16.4833,-151.75,77.38,75,15,23.53,light rain
174,Panama City,PA,8.9936,-79.5197,85.44,68,100,3.18,overcast clouds
175,Kurchum,KZ,48.5722,83.6542,47.61,35,5,9.31,clear sky
176,Chifeng,CN,42.2683,118.9636,38.01,27,89,2.51,overcast clouds
177,Upernavik,GL,72.7868,-56.1549,19.94,76,94,4.68,overcast clouds
178,Verkhnyaya Tura,RU,58.3594,59.8175,45.36,55,100,5.53,overcast clouds
179,Pierre,US,44.3683,-100.351,60.06,70,1,4.0,clear sky
180,Georgetown,MY,5.4112,100.3354,78.89,94,40,7.0,heavy intensity rain
181,Ternate,ID,0.8,127.4,81.1,77,41,0.83,scattered clouds
182,Palana,RU,59.1167,159.9667,36.27,69,100,32.88,light rain
183,Buala,SB,-8.145,159.5921,80.62,75,100,10.76,overcast clouds
184,Yekaterinoslavka,RU,50.3734,129.1139,28.06,67,28,8.1,scattered clouds
185,Sur,OM,22.5667,59.5289,84.2,56,1,6.58,clear sky
186,Norman Wells,CA,65.282,-126.8329,33.84,93,20,4.61,few clouds
187,Saint-Georges,GD,12.0564,-61.7485,80.28,89,75,23.02,broken clouds
188,Kahama,TZ,-3.8333,32.6,88.05,20,64,5.82,broken clouds
189,Alugan,PH,12.2188,125.4808,80.4,83,100,5.44,overcast clouds
190,Colares,PT,38.7992,-9.4469,84.33,39,0,16.11,clear sky
191,Itarema,BR,-2.9248,-39.9167,89.65,50,21,19.26,few clouds
